18:01:47,978
18:01:48,963
18:01:48,963
18:01:49,228
18:01:50,353
18:01:50,509
18:01:50,556
18:01:50,556
18:01:50,556
18:01:50,556
18:01:50,572
18:01:50,572
18:01:50,572
18:01:50,588
18:01:50,634
18:01:50,666
18:01:50,713
18:01:50,728
18:01:50,806
18:01:51,197
18:01:51,306
18:01:51,306
18:01:51,322
18:01:51,619
18:01:51,650
18:01:51,650
18:01:51,650
18:01:51,650
18:01:51,713
18:01:51,775
18:01:51,791
18:01:51,791
18:01:51,806
18:01:51,806
18:01:51,885
18:01:51,900
18:01:51,916
18:01:51,916
18:01:51,916
18:01:51,947
18:01:51,947
18:01:51,963
18:01:51,963
18:01:52,088
18:01:52,728
18:01:52,728
18:01:53,400
18:01:53,400
18:01:53,447
18:01:53,447
18:01:53,447
18:01:53,447
18:01:53,510
18:01:53,510
18:01:53,510
18:01:53,557
18:01:53,713
18:01:53,713
18:01:53,713
18:01:53,713
18:01:53,744
18:01:53,775
18:01:53,822
18:01:53,838
18:01:53,869
18:01:53,869
18:01:53,869
18:01:53,869
18:01:53,869
18:01:53,869
18:01:53,869
18:01:53,869
18:01:53,869
18:01:53,869
18:01:53,869
18:01:53,869
18:01:53,869
18:01:53,869
18:01:53,869
18:01:53,869
18:01:53,869
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,885
18:01:53,900
18:01:53,900
18:01:54,791
18:01:54,838
18:01:54,853
18:01:54,853
18:01:55,854
18:01:55,854
18:01:56,916
18:01:56,916
18:01:56,916
18:01:56,916
18:01:56,916
18:01:56,916
18:01:57,072
18:01:57,104
18:01:57,119
18:01:57,119
18:01:57,119
18:01:57,119
18:01:57,260
18:01:57,291
18:01:57,291
18:01:57,291
18:01:57,447
18:01:57,447
18:01:57,447
18:01:57,447
18:01:57,447
18:01:57,916
18:01:57,916
18:01:57,916
18:01:58,916
18:01:58,916
18:01:58,916
18:01:58,916
18:01:58,916
18:01:58,916
18:01:58,916
18:01:58,916
18:01:58,916
18:01:58,916
18:01:58,916
18:01:58,963
18:01:58,963
18:01:58,963
18:01:58,963
18:01:58,963
18:01:59,948
18:01:59,948
18:01:59,948
18:02:00,963
18:02:00,963
18:02:00,963
18:02:00,963
18:02:00,963
18:02:00,963
18:02:00,963
18:02:00,963
18:02:00,979
18:02:00,979
18:02:00,979
18:02:01,041
18:02:01,041
18:02:01,041
18:02:01,041
18:02:01,041
18:02:02,026
18:02:02,026
18:02:02,026
18:02:02,104
18:02:02,510
18:02:02,510
18:02:03,041
18:02:03,041
18:02:04,167
18:02:04,167
18:02:05,229
18:02:05,229
18:02:05,651
18:02:05,870
18:02:05,870
18:02:06,557
18:02:06,557
18:02:07,573
18:02:07,573
18:02:08,636
18:02:08,636
18:02:09,667
18:02:09,667
18:02:10,667
18:02:10,667
18:02:11,714
18:02:11,714
18:02:12,745
18:02:12,745
18:02:12,808
18:02:12,855
18:02:12,855
18:02:13,902
18:02:13,902
18:02:14,933
18:02:14,933
18:02:15,949
18:02:15,949
18:02:17,027
18:02:17,058
18:02:17,058
18:02:18,105
18:02:18,105
18:02:19,152
18:02:19,152
18:02:20,168
18:02:20,168
18:02:20,558
18:02:21,261
18:02:21,261
18:02:21,699
18:02:22,402
18:02:22,402
18:02:23,465
18:02:23,465
18:02:24,527
18:02:24,527
18:02:24,543
18:02:24,949
18:02:25,058
18:02:25,590
18:02:25,590
18:02:26,668
18:02:26,668
18:02:27,746
18:02:27,746
18:02:27,965
18:02:28,856
18:02:28,856
18:02:28,965
18:02:29,090
18:02:29,918
18:02:29,918
18:02:30,949
18:02:30,949
18:02:31,668
18:02:31,996
18:02:31,996
18:02:32,434
18:02:32,715
18:02:33,012
18:02:33,012
18:02:34,043
18:02:34,043
18:02:35,090
18:02:35,090
18:02:35,231
18:02:35,809
18:02:36,137
18:02:36,137
18:02:36,215
18:02:37,169
18:02:37,169
18:02:38,200
18:02:38,200
18:02:38,762
18:02:39,200
18:02:39,216
18:02:39,216
18:02:39,622
18:02:40,247
18:02:40,247
18:02:41,309
18:02:41,309
18:02:42,200
18:02:42,341
18:02:42,341
18:02:43,060
18:02:43,263
18:02:43,388
18:02:43,388
18:02:44,419
18:02:44,419
18:02:45,450
18:02:45,450
18:02:45,841
18:02:46,482
18:02:46,482
18:02:46,575
18:02:46,685
18:02:47,497
18:02:47,497
18:02:47,497
18:02:47,513
18:02:47,513
18:02:47,513
18:02:47,513
18:02:47,685
18:02:47,685
18:02:47,685
18:02:47,841
18:02:47,841
18:02:47,841
18:02:47,841
18:02:47,841
18:02:48,529
18:02:48,544
18:02:48,544
18:02:49,372
18:02:49,576
18:02:49,576
18:02:49,997
18:02:50,216
18:02:50,513
18:02:50,560
18:02:50,560
18:02:50,622
18:02:50,622
18:02:51,654
18:02:51,654
18:02:52,716
18:02:52,716
18:02:52,841
18:02:53,513
18:02:53,685
18:02:53,795
18:02:53,795
18:02:54,826
18:02:54,826
18:02:55,857
18:02:55,857
18:02:56,185
18:02:56,951
18:02:56,951
18:02:57,060
18:02:57,139
18:02:57,639
18:02:58,014
18:02:58,014
18:02:59,061
18:02:59,061
18:02:59,654
18:03:00,123
18:03:00,123
18:03:00,248
18:03:00,264
18:03:00,717
18:03:01,201
18:03:01,201
18:03:02,279
18:03:02,279
18:03:03,154
18:03:03,373
18:03:03,373
18:03:03,576
18:03:03,795
18:03:03,795
18:03:04,451
18:03:04,451
18:03:05,514
18:03:05,514
18:03:06,561
18:03:06,561
18:03:06,702
18:03:06,827
18:03:07,077
18:03:07,358
18:03:07,608
18:03:07,608
18:03:08,655
18:03:08,655
18:03:09,702
18:03:09,702
18:03:09,858
18:03:10,171
18:03:10,561
18:03:10,733
18:03:10,733
18:03:10,733
18:03:11,764
18:03:11,764
18:03:12,796
18:03:12,796
18:03:12,874
18:03:13,577
18:03:13,827
18:03:13,827
18:03:13,983
18:03:14,155
18:03:14,843
18:03:14,843
18:03:15,858
18:03:15,858
18:03:15,921
18:03:16,905
18:03:16,905
18:03:17,296
18:03:17,562
18:03:17,874
18:03:17,968
18:03:17,968
18:03:18,968
18:03:18,999
18:03:18,999
18:03:20,077
18:03:20,077
18:03:20,890
18:03:21,062
18:03:21,327
18:03:21,327
18:03:21,609
18:03:22,109
18:03:22,437
18:03:22,437
18:03:23,484
18:03:23,484
18:03:24,390
18:03:24,546
18:03:24,546
18:03:24,562
18:03:25,281
18:03:25,406
18:03:25,953
18:03:25,953
18:03:26,984
18:03:26,984
18:03:27,875
18:03:28,000
18:03:28,109
18:03:28,109
18:03:28,297
18:03:28,937
18:03:29,297
18:03:29,297
18:03:30,531
18:03:30,531
18:03:31,328
18:03:31,391
18:03:31,656
18:03:31,656
18:03:32,250
18:03:32,641
18:03:32,984
18:03:32,984
18:03:34,188
18:03:34,188
18:03:34,422
18:03:34,844
18:03:35,250
18:03:35,250
18:03:35,625
18:03:36,063
18:03:36,297
18:03:36,297
18:03:37,391
18:03:37,391
18:03:37,532
18:03:38,360
18:03:38,500
18:03:38,500
18:03:38,875
18:03:39,219
18:03:39,625
18:03:39,625
18:03:40,610
18:03:40,688
18:03:40,688
18:03:41,766
18:03:41,766
18:03:41,907
18:03:42,391
18:03:42,719
18:03:42,907
18:03:42,907
18:03:43,766
18:03:44,048
18:03:44,048
18:03:45,063
18:03:45,063
18:03:45,345
18:03:45,876
18:03:46,157
18:03:46,157
18:03:46,282
18:03:46,813
18:03:47,173
18:03:47,173
18:03:48,204
18:03:48,204
18:03:49,189
18:03:49,235
18:03:49,235
18:03:49,360
18:03:49,735
18:03:49,845
18:03:50,267
18:03:50,267
18:03:51,298
18:03:51,298
18:03:52,298
18:03:52,298
18:03:52,611
18:03:52,861
18:03:52,876
18:03:53,111
18:03:53,329
18:03:53,329
18:03:54,361
18:03:54,361
18:03:55,408
18:03:55,408
18:03:55,408
18:03:55,408
18:03:55,408
18:03:55,408
18:03:55,408
18:03:55,408
18:03:55,423
18:03:55,423
18:03:55,517
18:03:55,517
18:03:55,517
18:03:55,595
18:03:55,595
18:03:55,595
18:03:55,923
18:03:55,939
18:03:55,939
18:03:55,939
18:03:55,939
18:03:55,939
18:03:55,939
18:03:55,939
18:03:55,939
18:03:55,939
18:03:55,939
18:03:56,064
18:03:56,361
18:03:56,455
18:03:56,455
18:03:56,455
18:03:56,455
18:03:56,455
18:03:56,455
18:03:56,455
18:03:56,455
18:03:56,501
18:03:56,548
18:03:56,548
18:03:56,548
18:03:56,798
18:03:56,798
18:03:56,798
18:03:56,798
18:03:56,798
18:03:57,502
18:03:57,533
18:03:57,564
18:03:57,564
18:03:57,564
18:03:57,564
18:03:57,564
18:03:57,564
18:03:57,564
18:03:58,533
18:03:58,611
18:03:58,611
18:03:58,611
18:03:58,611
18:03:59,017
18:03:59,502
18:03:59,642
